config,timeframe,session,orb_minutes,news_mode,risk_reward,range_start,range_end,stop_time,trades,wins,losses,win_rate,net_profit,profit_factor,expectancy,max_dd_money,max_dd_pct,max_consec_wins,max_consec_losses,avg_r,total_r,recovery_factor,long_net,short_net,avg_duration_min,folder
M15_LONDON_ORB30_INCLUDE_NEWS,M15,LONDON,30,INCLUDE_NEWS,2.0,03:00,03:30,09:30,328,109,219,33.23170731707317,-12299.999999999432,0.9457671957671988,-37.49999999999792,46054.99999999965,38.337634229584246,6,13,-0.0788117980547277,-25.850269761950685,-0.2670719791553474,-12535.000000000446,235.00000000112777,76.54268292682927,matrix_out/M15_LONDON_ORB30_INCLUDE_NEWS
M15_LONDON_ORB60_INCLUDE_NEWS,M15,LONDON,60,INCLUDE_NEWS,2.0,03:00,04:00,09:30,282,94,188,33.33333333333333,-33234.99999999974,0.8574797915907298,-117.85460992907686,48574.99999999993,48.492562643505885,4,11,-0.12494046672330228,-35.23321161597124,-0.6841996911991721,-31920.000000001164,-1314.9999999985084,86.69858156028369,matrix_out/M15_LONDON_ORB60_INCLUDE_NEWS
M15_NEW_YORK_ORB15_INCLUDE_NEWS,M15,NEW_YORK,15,INCLUDE_NEWS,2.0,09:30,09:45,16:55,283,119,164,42.04946996466431,50365.00000000023,1.223620823620824,177.96819787985885,24870.000000000146,17.965109979412837,7,6,0.05080018950913077,14.376453631084008,2.025130679533572,909.999999999718,49455.00000000034,134.5088339222615,matrix_out/M15_NEW_YORK_ORB15_INCLUDE_NEWS
M15_NEW_YORK_ORB30_INCLUDE_NEWS,M15,NEW_YORK,30,INCLUDE_NEWS,2.0,09:30,10:00,16:55,244,99,144,40.57377049180328,61020.00000000029,1.2820429859024747,250.08196721311583,27190.0,16.653396214858805,6,9,0.011322968025682244,2.7628041982664673,2.244207429201923,-24605.000000000204,85625.00000000047,156.39344262295083,matrix_out/M15_NEW_YORK_ORB30_INCLUDE_NEWS
M15_NEW_YORK_ORB60_INCLUDE_NEWS,M15,NEW_YORK,60,INCLUDE_NEWS,2.0,09:30,10:30,16:55,161,74,87,45.962732919254655,29754.999999999796,1.2105430744737293,184.813664596272,19784.999999999854,19.490690572357273,5,5,0.07251829895494502,11.675446131746149,1.5039171089209005,-1559.9999999999,31314.99999999969,186.59006211180125,matrix_out/M15_NEW_YORK_ORB60_INCLUDE_NEWS
M15_ASIA_ORB15_SKIP_NEWS,M15,ASIA,15,SKIP_NEWS,2.0,19:00,19:15,03:00,260,98,162,37.69230769230769,5190.000000000029,1.0331058238183333,19.961538461538847,20244.999999999913,16.428629392193383,4,10,0.020364697711381347,5.29482140495915,0.2563595949617215,21794.999999999753,-16604.999999999654,66.18461538461538,matrix_out/M15_ASIA_ORB15_SKIP_NEWS
M15_ASIA_ORB30_SKIP_NEWS,M15,ASIA,30,SKIP_NEWS,2.0,19:00,19:30,03:00,242,91,151,37.60330578512397,20845.000000000073,1.1309153713298794,86.13636363636394,22224.99999999984,16.404029966416868,5,12,0.004018919946750357,0.9725786271135863,0.9379077615298188,28735.000000000084,-7890.000000000009,81.48760330578513,matrix_out/M15_ASIA_ORB30_SKIP_NEWS
M15_ASIA_ORB60_SKIP_NEWS,M15,ASIA,60,SKIP_NEWS,2.0,19:00,20:00,03:00,192,82,110,42.70833333333333,35425.0,1.2367743875948278,184.5052083333338,29720.000000000262,20.49584497086324,7,10,0.08167046282083155,15.680728861599658,1.1919582772543638,14134.999999999854,21290.000000000236,112.765625,matrix_out/M15_ASIA_ORB60_SKIP_NEWS
M15_LONDON_ORB15_SKIP_NEWS,M15,LONDON,15,SKIP_NEWS,2.0,03:00,03:15,09:30,273,65,208,23.809523809523807,-76204.99999999886,0.5955685285922818,-279.1391941391899,80114.99999999894,80.11499999999894,4,15,-0.33985380587451874,-92.78008900374361,-0.9511951569618657,-56124.99999999914,-20079.9999999997,59.02930402930403,matrix_out/M15_LONDON_ORB15_SKIP_NEWS
M15_LONDON_ORB30_SKIP_NEWS,M15,LONDON,30,SKIP_NEWS,2.0,03:00,03:30,09:30,231,68,163,29.43722943722944,-44334.999999999265,0.7391675246359805,-191.92640692640353,53594.99999999925,53.594999999999246,5,13,-0.1978129024783828,-45.69478047250642,-0.8272226886836437,-25520.00000000003,-18814.999999999192,76.48484848484848,matrix_out/M15_LONDON_ORB30_SKIP_NEWS
M15_LONDON_ORB60_SKIP_NEWS,M15,LONDON,60,SKIP_NEWS,2.0,03:00,04:00,09:30,189,58,131,30.687830687830687,-22399.999999999825,0.8535756308014131,-118.51851851851707,33864.99999999981,33.86499999999981,4,15,-0.19516168573114134,-36.885558603185714,-0.6614498745016965,-31605.000000000477,9205.000000000746,89.12698412698413,matrix_out/M15_LONDON_ORB60_SKIP_NEWS
M15_NEW_YORK_ORB15_SKIP_NEWS,M15,NEW_YORK,15,SKIP_NEWS,2.0,09:30,09:45,16:55,185,78,107,42.16216216216216,19460.000000000233,1.1258732212160425,105.18918918918988,25215.000000000044,21.84062364660033,8,11,0.04367444779060077,8.079772841261143,0.7717628395796232,-6185.000000000127,25645.000000000255,139.33513513513515,matrix_out/M15_NEW_YORK_ORB15_SKIP_NEWS
M15_NEW_YORK_ORB30_SKIP_NEWS,M15,NEW_YORK,30,SKIP_NEWS,2.0,09:30,10:00,16:55,161,66,94,40.993788819875775,37635.00000000035,1.2632278370344494,233.7577639751575,25305.00000000013,17.737978410206168,5,9,-0.005113032500540494,-0.8231982325870195,1.4872554831061116,-25455.000000000156,63090.000000000495,163.40993788819875,matrix_out/M15_NEW_YORK_ORB30_SKIP_NEWS
M15_NEW_YORK_ORB60_SKIP_NEWS,M15,NEW_YORK,60,SKIP_NEWS,2.0,09:30,10:30,16:55,106,46,60,43.39622641509434,-7109.9999999998545,0.9288715486194485,-67.07547169811227,26570.000000000015,26.118155902880208,4,6,0.009273110656401712,0.9829497295785814,-0.26759503199096163,-17064.999999999916,9955.000000000018,186.33018867924528,matrix_out/M15_NEW_YORK_ORB60_SKIP_NEWS
